PFAM	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
PF13392	13	16	12	9	12	19	12	22	10	12	9	18
PF13393	74	46	96	101	103	82	94	122	114	88	102	105
PF13394	75	53	111	85	96	128	117	164	111	76	124	185
PF13395	32	14	39	31	47	38	34	49	39	35	37	44
PF13396	5	14	17	16	23	6	19	21	9	9	17	21
PF13398	10	2	6	22	13	5	21	7	17	17	13	12
PF13399	9	5	10	9	10	6	12	11	7	5	9	14
PF13400	11	3	11	21	16	14	15	12	23	10	18	22
PF13401	100	72	137	133	130	127	142	196	171	112	157	195
PF13402	2	0	3	0	1	5	4	2	1	2	4	3
PF13403	9	2	7	5	10	6	4	5	9	8	7	8
PF13404	35	23	51	55	45	51	46	56	61	64	51	74
PF13405	75	14	41	81	33	49	67	40	63	57	44	64
PF13406	22	17	32	37	34	23	41	32	21	24	15	29
PF13407	82	96	157	111	103	87	99	134	130	95	110	122
PF13408	23	8	14	15	16	24	30	30	27	32	36	35
PF13409	47	18	54	114	48	26	87	37	70	75	15	39
PF13410	34	15	29	85	27	15	49	27	36	50	12	25
PF13411	84	41	94	101	72	74	85	91	94	68	81	107
PF13412	156	105	234	226	206	226	253	300	280	216	207	277
PF13413	42	18	47	55	41	35	35	58	55	28	41	36
PF13414	584	149	522	801	567	666	840	795	993	661	756	992
PF13415	42	3	15	45	27	41	46	47	64	38	49	86
PF13416	130	130	263	205	165	121	166	216	223	119	184	168
PF13417	61	27	60	175	53	45	121	45	82	103	24	56
PF13418	46	2	19	49	36	55	51	57	71	33	61	102
PF13419	155	100	261	230	215	206	245	283	276	191	242	313
PF13420	35	26	40	64	35	41	59	53	69	49	36	54
PF13421	20	4	30	30	28	43	41	49	44	32	47	47
PF13422	0	0	0	0	0	0	0	0	0	1	0	0
PF13423	4	0	3	4	3	2	1	0	2	1	0	1
PF13424	809	191	739	1175	810	840	1199	1011	1509	927	952	1247
PF13425	0	0	0	0	1	0	0	0	0	0	0	0
PF13426	437	266	794	441	688	636	731	1022	987	538	706	863
PF13427	2	1	0	2	0	3	0	1	0	0	0	2
PF13428	1105	279	1002	1573	1072	1217	1579	1547	1740	1297	1365	1855
PF13429	38	22	39	52	37	45	45	64	63	35	45	62
PF13430	2	2	1	9	2	3	4	3	9	4	0	1
PF13431	560	170	534	810	583	644	846	767	948	645	708	915
PF13432	604	187	617	847	634	717	901	905	1023	744	830	1122
PF13433	75	34	127	99	86	74	69	106	94	74	114	123
PF13434	32	28	43	53	37	21	41	46	42	26	24	26
PF13435	47	9	48	65	44	61	70	95	57	66	63	79
PF13436	3	0	1	5	5	3	2	3	1	4	3	5
PF13437	269	106	310	334	248	252	328	350	297	270	282	395
PF13438	0	6	5	4	9	0	4	6	6	3	2	3
PF13439	259	108	297	322	307	328	350	440	470	278	363	465
PF13440	83	48	109	121	108	122	122	137	151	111	110	172
PF13441	8	3	4	8	9	7	12	5	6	5	3	10
PF13442	86	22	75	119	87	46	112	73	80	84	50	97
PF13443	64	56	114	128	99	60	95	113	132	72	86	89
PF13444	23	16	32	31	25	18	17	30	21	23	17	24
PF13445	10	0	1	7	3	3	1	0	2	6	1	0
PF13446	0	0	1	0	0	0	0	0	0	0	0	0
PF13447	6	4	10	3	20	24	14	35	23	14	22	30
PF13448	6	3	12	5	3	6	9	11	15	3	1	8
PF13449	35	8	42	56	31	26	62	25	56	24	17	32
PF13450	383	194	487	540	462	459	544	682	559	437	526	680
PF13451	1	0	1	2	3	4	3	6	4	2	6	3
PF13452	14	15	28	32	16	26	23	24	19	25	24	33
PF13453	11	4	7	23	23	15	17	21	22	19	40	26
PF13454	27	21	30	36	30	15	31	29	41	18	12	19
PF13455	8	1	17	10	9	3	9	7	14	8	5	4
PF13456	2	6	3	5	8	11	14	16	15	17	20	21
PF13457	1	1	0	0	1	1	0	0	0	0	0	4
PF13458	161	87	258	219	187	224	183	276	253	180	298	297
PF13459	34	21	57	23	36	75	38	102	68	51	78	91
PF13460	162	65	159	221	199	148	207	205	203	175	159	216
PF13462	69	19	60	98	68	50	93	68	81	71	51	65
PF13463	60	33	71	94	80	49	94	91	84	84	61	74
PF13464	9	5	16	13	9	13	11	13	14	10	6	10
PF13465	0	0	1	5	5	4	4	0	1	6	0	6
PF13466	46	17	71	63	60	62	81	85	80	64	60	87
PF13467	4	1	10	6	3	3	6	4	6	7	2	3
PF13468	12	7	16	24	14	10	16	16	21	16	11	21
PF13469	107	47	89	149	112	94	127	126	136	106	83	108
PF13470	25	12	60	35	34	32	34	47	56	30	38	45
PF13471	11	2	2	6	8	16	4	15	11	5	11	19
PF13472	48	14	48	63	42	38	75	76	67	62	45	88
PF13473	2	4	7	11	4	5	13	3	5	9	1	4
PF13474	21	6	35	34	22	27	40	18	23	22	24	23
PF13475	37	2	35	15	3	4	9	1	16	5	2	6
PF13476	126	86	183	190	189	156	198	255	219	148	163	205
PF13477	49	30	49	61	56	59	58	95	79	50	62	78
PF13478	21	12	22	26	18	24	34	25	21	16	15	23
PF13479	18	29	38	15	35	40	22	47	36	29	22	44
PF13480	46	16	57	64	47	48	73	63	54	60	66	82
PF13481	66	45	99	109	85	94	115	111	134	78	84	133
PF13482	36	18	27	35	36	32	43	51	46	51	44	49
PF13483	65	21	55	68	52	71	60	72	71	56	87	95
PF13484	133	84	160	93	151	187	141	247	183	129	263	249
PF13485	4	1	2	5	2	1	4	10	4	7	12	11
PF13486	2	3	3	3	2	3	1	6	4	2	7	6
PF13487	57	84	112	61	99	94	101	171	135	93	142	144
PF13488	10	4	9	16	14	15	20	15	9	11	16	20
PF13489	337	153	408	490	374	398	514	461	563	402	396	575
PF13490	35	14	15	55	24	54	44	67	59	54	69	69
PF13491	21	11	29	24	20	27	31	38	28	32	34	33
PF13492	141	21	118	261	141	207	213	193	413	196	315	343
PF13493	4	0	1	5	3	1	2	2	2	6	7	3
PF13495	57	40	96	80	83	95	100	135	113	86	106	153
PF13496	0	0	1	0	0	0	0	0	0	0	0	0
PF13497	0	0	1	0	0	0	0	0	0	0	0	0
PF13499	47	7	22	52	25	18	41	23	45	31	24	40
PF13500	34	24	53	55	44	47	53	65	55	45	54	58
PF13501	6	5	9	11	3	6	11	7	5	4	2	5
PF13502	20	21	37	40	37	28	45	44	31	37	32	41
PF13503	3	0	3	1	0	2	7	1	1	2	1	0
PF13505	22	21	33	39	34	10	22	34	23	25	17	21
PF13506	69	24	84	103	72	74	101	98	116	84	98	106
PF13507	43	23	64	60	56	67	52	69	66	53	58	67
PF13508	142	73	142	238	155	158	215	220	256	182	170	232
PF13509	11	11	20	19	16	9	19	24	16	11	11	19
PF13510	58	48	99	61	77	87	78	131	108	64	114	139
PF13511	9	5	17	13	13	8	17	23	14	15	10	27
PF13512	19	16	37	33	30	27	33	44	28	31	36	38
PF13513	37	3	19	55	37	52	44	44	81	48	54	72
PF13514	39	21	45	47	43	47	47	65	61	37	50	52
PF13515	1	1	0	4	1	2	1	1	2	0	0	0
PF13516	70	7	15	92	51	29	60	36	43	53	34	29
PF13517	429	39	246	534	381	496	529	490	545	473	480	737
PF13518	118	45	150	180	146	175	191	189	193	157	177	225
PF13519	127	37	123	161	132	184	214	208	244	161	198	252
PF13520	76	13	69	99	79	78	104	110	91	95	93	98
PF13521	12	6	17	18	17	13	18	25	13	10	10	18
PF13522	126	52	120	152	136	132	172	188	183	136	140	186
PF13523	9	5	6	9	6	5	12	8	14	13	6	13
PF13524	202	87	198	272	263	262	315	386	363	254	282	387
PF13525	44	28	79	76	77	69	77	123	76	65	92	125
PF13526	0	0	0	0	0	1	0	1	2	0	0	1
PF13527	24	19	28	41	35	37	48	62	64	37	53	50
PF13528	17	7	22	11	14	15	22	19	20	14	19	23
PF13529	16	9	14	13	16	23	19	30	35	8	18	31
PF13530	7	5	2	8	1	5	4	11	11	7	9	4
PF13531	47	34	107	89	67	56	92	84	125	75	72	94
PF13532	19	4	11	19	5	3	14	1	8	3	2	6
PF13533	218	116	298	295	289	227	317	344	302	243	260	343
PF13534	193	113	268	192	281	349	246	416	329	250	446	441
PF13535	7	16	17	13	13	15	14	20	16	14	6	14
PF13536	1	0	0	1	2	0	1	0	2	0	0	0
PF13537	137	52	130	157	138	146	182	181	183	127	147	206
PF13538	71	47	109	127	118	97	124	148	115	79	98	143
PF13539	5	5	7	8	6	13	8	9	15	7	6	10
PF13540	66	15	36	91	66	78	87	72	86	58	95	133
PF13541	52	32	76	79	61	62	86	104	106	75	87	114
PF13542	26	6	23	26	27	32	22	39	30	18	37	41
PF13543	0	0	0	0	0	0	0	0	1	0	0	0
PF13545	64	56	105	131	75	70	86	100	72	83	51	96
PF13546	65	17	58	53	67	94	69	100	95	64	118	134
PF13547	7	14	15	24	11	6	7	9	12	10	5	6
PF13548	9	1	8	11	9	8	14	14	24	10	10	16
PF13549	62	26	79	61	79	109	94	156	86	72	115	151
PF13550	14	13	18	15	13	7	5	9	9	12	7	11
PF13551	70	21	72	111	75	94	111	101	118	86	107	126
PF13552	0	6	4	4	3	1	3	0	4	1	3	0
PF13554	0	2	2	0	0	0	0	0	1	0	0	0
PF13555	59	48	96	104	108	91	102	128	109	76	93	93
PF13556	7	9	5	10	8	8	14	14	22	7	6	5
PF13557	15	6	14	12	13	27	20	30	12	14	25	32
PF13558	6	6	9	15	14	12	10	20	18	9	15	11
PF13559	9	3	10	16	12	6	18	23	17	12	18	29
PF13560	168	107	221	238	216	181	189	252	251	185	187	213
PF13561	833	317	997	1360	936	839	1228	1154	1172	1028	827	1178
PF13562	5	2	16	10	3	5	14	11	9	11	7	5
PF13563	25	8	19	21	21	21	30	26	18	22	28	32
PF13564	11	3	5	15	18	11	17	8	16	14	5	5
PF13565	55	22	63	96	60	85	70	64	88	72	93	124
PF13566	3	4	3	4	3	6	3	6	6	1	3	2
PF13567	14	8	19	31	24	27	28	31	24	23	28	26
PF13568	12	17	35	28	42	11	38	32	21	14	17	7
PF13569	2	0	3	7	5	2	6	2	8	2	1	7
PF13570	228	45	124	216	157	321	213	295	255	271	369	465
PF13571	0	0	0	1	1	0	0	1	0	0	0	0
PF13572	0	1	0	1	1	0	0	0	0	0	0	1
PF13573	41	19	49	159	138	42	114	80	58	71	31	34
PF13574	4	2	2	12	0	3	13	2	3	6	2	2
PF13575	1	0	0	2	1	1	4	3	4	0	0	3
PF13576	92	16	76	219	85	50	200	77	282	126	57	84
PF13577	12	2	9	18	7	6	22	5	8	20	11	19
PF13578	52	14	50	79	50	47	57	57	81	61	53	67
PF13579	186	62	189	245	229	223	225	321	337	199	262	349
PF13580	34	15	31	34	38	37	59	73	56	39	53	63
PF13581	81	26	99	84	92	88	108	114	143	81	98	118
PF13582	12	3	5	26	10	11	15	6	12	21	5	6
PF13583	11	4	5	30	10	8	26	8	11	24	6	9
PF13584	24	12	31	39	25	46	52	42	51	29	40	41
PF13585	35	19	74	92	83	36	77	78	50	54	38	37
PF13586	57	20	54	71	44	33	69	35	66	43	32	58
PF13588	14	11	29	15	15	17	22	32	24	21	15	20
PF13589	81	51	122	100	95	95	157	147	125	102	92	122
PF13590	18	1	6	16	10	8	13	12	9	16	7	14
PF13591	5	0	4	9	6	3	4	5	2	5	3	8
PF13592	55	7	43	54	38	44	49	36	70	40	58	64
PF13593	29	17	43	26	45	35	41	45	34	25	25	33
PF13595	1	0	0	1	1	0	2	2	0	0	0	0
PF13596	48	29	75	39	54	56	71	93	86	42	58	62
PF13597	28	23	44	7	48	73	38	100	52	40	84	94
PF13598	12	7	9	17	10	16	28	24	21	12	23	6
PF13599	115	18	84	237	90	54	217	88	305	136	60	89
PF13600	3	4	5	12	12	11	10	8	11	10	9	9
PF13601	10	5	9	11	11	10	13	16	14	14	18	21
PF13602	92	27	94	170	95	78	147	108	140	111	88	109
PF13603	51	37	88	70	80	64	74	82	90	73	75	108
PF13604	95	69	178	131	111	100	105	133	132	88	100	143
PF13606	223	37	84	263	157	105	195	140	175	130	123	132
PF13607	43	28	88	65	73	108	89	108	69	81	120	141
PF13609	18	20	39	25	33	13	19	25	8	14	3	11
PF13610	23	22	36	27	41	21	30	41	22	25	30	38
PF13612	20	7	16	36	18	19	27	8	28	20	11	20
PF13613	6	1	6	9	9	6	13	3	13	8	1	7
PF13614	236	128	307	321	296	224	305	348	346	232	279	338
PF13616	67	37	83	94	84	97	108	130	109	70	105	132
PF13617	1	0	5	3	2	1	0	3	3	4	2	1
PF13618	7	1	2	15	8	3	12	5	6	9	2	2
PF13619	7	2	1	4	9	2	7	3	4	5	2	6
PF13620	329	97	290	425	352	272	465	437	381	305	327	397
PF13621	10	1	1	5	10	3	9	6	3	8	0	1
PF13622	20	4	15	35	11	18	18	9	13	27	11	14
PF13623	21	21	44	35	42	21	47	64	35	36	36	57
PF13624	34	31	57	50	63	44	65	88	59	57	56	89
PF13625	3	3	8	9	6	7	13	13	17	7	10	12
PF13627	0	1	3	0	3	0	0	1	1	1	0	1
PF13628	1	1	0	1	2	0	0	2	5	2	1	0
PF13629	11	0	9	21	3	8	9	10	22	7	12	13
PF13630	0	0	2	4	2	3	4	4	3	4	3	6
PF13631	22	10	23	45	23	19	33	26	26	31	17	25
PF13632	57	28	72	104	61	68	97	79	97	74	75	90
PF13635	58	28	103	32	87	135	76	148	103	72	146	191
PF13636	1	0	0	5	1	0	3	3	3	2	0	6
PF13637	243	44	95	273	170	119	204	153	185	150	136	144
PF13638	24	15	38	15	41	38	33	46	53	21	34	39
PF13639	18	0	9	11	4	1	2	1	4	7	1	1
PF13640	16	3	7	22	19	6	26	6	17	18	1	9
PF13641	254	101	269	403	311	298	361	425	448	340	339	424
PF13643	4	2	2	7	4	3	8	5	5	6	4	9
PF13644	0	1	5	0	1	2	3	1	0	1	2	1
PF13645	2	1	4	4	2	1	3	1	1	3	2	1
PF13646	220	44	169	312	182	293	287	355	356	303	367	421
PF13648	1	1	3	5	2	0	6	0	3	2	3	2
PF13649	543	244	638	779	615	661	807	798	919	685	660	906
PF13650	27	9	27	60	27	53	46	36	42	37	21	51
PF13651	3	1	1	1	2	4	3	6	3	5	4	4
PF13653	16	3	9	14	6	6	13	13	9	15	10	8
PF13654	37	23	60	29	42	47	38	68	44	48	61	79
PF13655	1	0	5	5	3	2	7	5	6	3	4	6
PF13656	0	2	2	0	4	3	1	4	4	2	1	4
PF13657	10	6	24	11	12	7	18	23	14	9	14	10
PF13660	13	8	23	21	21	29	31	28	28	19	26	40
PF13661	11	0	5	11	6	3	17	3	11	7	1	3
PF13662	67	34	83	77	71	74	83	99	86	64	94	97
PF13663	0	0	0	0	1	0	0	0	0	0	0	0
PF13664	3	2	7	5	6	3	3	1	3	6	0	5
PF13665	4	1	8	5	5	3	7	6	4	2	3	5
PF13667	9	3	4	8	5	3	6	7	5	4	3	4
PF13668	4	1	7	8	15	9	6	18	7	7	15	14
PF13669	44	21	48	78	43	50	51	60	52	47	44	59
PF13670	0	1	6	5	1	4	1	1	3	2	0	2
PF13671	38	22	49	60	45	35	57	58	48	46	45	50
PF13672	40	8	43	51	38	32	58	49	76	31	44	63
PF13673	177	79	165	281	181	188	250	259	290	196	194	272
PF13675	1	1	2	5	4	1	9	2	2	6	0	0
PF13676	75	10	41	179	62	62	125	62	151	121	66	80
