Env	Meta	PF00034	PF00037	PF00005	PF13579	PF00534	PF01058	PF05239	PF00106	PF01613	PF13247	PF09459	PF10418	PF12139	PF01568	PF13360	PF00528	PF03404	PF00174	PF14306	PF00258	PF01547	PF12838	PF12831	PF07992	PF00890	PF02635	PF13193	PF04945	PF00557	PF00556	PF02826	PF00009	PF04173	PF04663	PF01553	PF04077	PF04879	PF13501	PF01292	PF13183	PF02662	PF05398	PF07682	PF06099	PF03916	PF07680	PF12798	PF00374	PF11511	PF13237	PF08669	PF00384	PF13442	PF00389	PF00205	PF00202	PF03967	PF09242	PF08770	PF02775	PF02776	PF00175	PF00171	PF07883	PF01370	PF02665	PF02910	PF01507	PF04358	PF01747	PF13746	PF00459	PF01571	PF01077	PF09084	PF01070	PF00124	PF10518	PF00501	PF03144	PF03460	PF00355	PF01583	PF00291	PF00111
bulk_soil	4449364.3	39.0	23.0	403.0	25.0	83.0	13.0	0.0	168.0	7.0	10.0	0.0	1.0	0.0	24.0	0.0	119.0	0.0	17.0	1.0	0.0	39.0	18.0	27.0	97.0	88.0	2.0	43.0	1.0	28.0	0.0	38.0	64.0	0.0	0.0	0.0	0.0	10.0	3.0	11.0	7.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0	0.0	12.0	12.0	38.0	28.0	14.0	9.0	64.0	0.0	0.0	3.0	43.0	18.0	4.0	0.0	40.0	118.0	1.0	7.0	2.0	0.0	2.0	2.0	23.0	20.0	6.0	0.0	18.0	0.0	6.0	172.0	22.0	7.0	23.0	6.0	52.0	23.0
bulk_soil	4449365.3	14.0	14.0	247.0	15.0	46.0	3.0	0.0	115.0	2.0	2.0	0.0	0.0	0.0	11.0	0.0	81.0	0.0	5.0	0.0	0.0	20.0	9.0	10.0	51.0	46.0	1.0	21.0	2.0	15.0	1.0	22.0	50.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	8.0	7.0	12.0	4.0	9.0	8.0	28.0	0.0	0.0	1.0	13.0	10.0	5.0	0.0	28.0	80.0	0.0	4.0	9.0	0.0	1.0	2.0	18.0	10.0	4.0	0.0	12.0	0.0	5.0	100.0	16.0	3.0	13.0	6.0	37.0	14.0
bulk_soil	4449877.3	49.0	28.0	553.0	47.0	144.0	12.0	0.0	295.0	13.0	5.0	0.0	1.0	0.0	6.0	0.0	245.0	0.0	28.0	2.0	0.0	75.0	19.0	28.0	124.0	125.0	2.0	74.0	4.0	35.0	0.0	45.0	81.0	0.0	0.0	0.0	0.0	10.0	3.0	11.0	12.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	19.0	15.0	51.0	33.0	18.0	22.0	73.0	0.0	1.0	2.0	51.0	32.0	7.0	0.0	94.0	182.0	3.0	9.0	13.0	0.0	3.0	9.0	19.0	24.0	14.0	0.0	23.0	0.0	4.0	317.0	29.0	10.0	30.0	11.0	92.0	26.0
bulk_soil	4477757.3	113.0	65.0	1228.0	94.0	234.0	23.0	0.0	607.0	24.0	27.0	2.0	1.0	0.0	29.0	0.0	480.0	0.0	63.0	5.0	4.0	128.0	55.0	50.0	247.0	209.0	3.0	169.0	7.0	88.0	0.0	129.0	117.0	0.0	0.0	0.0	0.0	35.0	6.0	29.0	26.0	0.0	0.0	0.0	0.0	14.0	0.0	9.0	20.0	0.0	53.0	27.0	111.0	0.0	48.0	69.0	150.0	0.0	2.0	3.0	137.0	100.0	27.0	0.0	193.0	392.0	0.0	17.0	23.0	0.0	5.0	14.0	43.0	40.0	19.0	162.0	70.0	1.0	21.0	584.0	53.0	27.0	90.0	13.0	160.0	77.0
bulk_soil	4478030.3	98.0	70.0	1022.0	91.0	226.0	25.0	0.0	632.0	25.0	20.0	0.0	1.0	0.0	31.0	0.0	432.0	0.0	50.0	3.0	4.0	139.0	58.0	76.0	228.0	226.0	2.0	155.0	7.0	67.0	0.0	101.0	145.0	0.0	0.0	0.0	0.0	22.0	1.0	22.0	33.0	0.0	0.0	0.0	0.0	19.0	0.0	7.0	14.0	0.0	54.0	14.0	97.0	0.0	38.0	66.0	150.0	0.0	0.0	2.0	116.0	94.0	27.0	0.0	145.0	372.0	2.0	24.0	30.0	1.0	7.0	22.0	45.0	38.0	21.0	67.0	56.0	0.0	20.0	476.0	72.0	22.0	84.0	19.0	151.0	55.0
bulk_soil	4478037.3	72.0	43.0	945.0	78.0	188.0	16.0	0.0	582.0	28.0	13.0	0.0	3.0	0.0	33.0	0.0	351.0	0.0	36.0	4.0	4.0	80.0	33.0	45.0	210.0	182.0	4.0	131.0	6.0	70.0	0.0	96.0	120.0	0.0	0.0	0.0	0.0	28.0	1.0	24.0	29.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	7.0	0.0	35.0	21.0	79.0	0.0	27.0	52.0	121.0	0.0	0.0	1.0	99.0	84.0	24.0	0.0	130.0	349.0	3.0	22.0	32.0	0.0	7.0	19.0	43.0	39.0	21.0	73.0	52.0	0.0	9.0	490.0	40.0	13.0	57.0	12.0	141.0	55.0
bulk_soil	4478038.3	108.0	88.0	1117.0	104.0	278.0	19.0	0.0	641.0	21.0	27.0	2.0	2.0	0.0	33.0	0.0	345.0	0.0	38.0	2.0	2.0	109.0	70.0	77.0	261.0	249.0	5.0	149.0	3.0	79.0	0.0	112.0	173.0	0.0	0.0	0.0	0.0	37.0	3.0	17.0	39.0	0.0	0.0	0.0	0.0	21.0	0.0	8.0	21.0	0.0	59.0	19.0	107.0	0.0	40.0	63.0	169.0	0.0	0.0	2.0	135.0	84.0	24.0	0.0	173.0	370.0	4.0	19.0	31.0	1.0	1.0	18.0	46.0	49.0	18.0	109.0	74.0	0.0	17.0	515.0	99.0	21.0	89.0	11.0	182.0	62.0
bulk_soil	4478283.3	139.0	67.0	1092.0	100.0	256.0	17.0	0.0	596.0	22.0	25.0	2.0	4.0	0.0	37.0	0.0	365.0	0.0	36.0	3.0	8.0	127.0	60.0	67.0	248.0	251.0	1.0	144.0	9.0	85.0	0.0	131.0	160.0	0.0	0.0	0.0	0.0	25.0	1.0	27.0	32.0	0.0	0.0	0.0	0.0	23.0	0.0	4.0	11.0	0.0	49.0	20.0	105.0	0.0	44.0	57.0	183.0	0.0	2.0	1.0	116.0	92.0	30.0	0.0	187.0	376.0	2.0	26.0	35.0	0.0	6.0	17.0	43.0	36.0	32.0	89.0	63.0	0.0	21.0	550.0	61.0	21.0	78.0	23.0	165.0	67.0
bulk_soil	4478294.3	112.0	62.0	1098.0	73.0	218.0	16.0	0.0	558.0	17.0	11.0	1.0	3.0	0.0	19.0	0.0	425.0	0.0	55.0	1.0	1.0	142.0	44.0	44.0	201.0	195.0	5.0	128.0	8.0	61.0	0.0	78.0	128.0	0.0	0.0	0.0	0.0	20.0	1.0	19.0	26.0	0.0	0.0	0.0	0.0	7.0	0.0	5.0	8.0	0.0	40.0	21.0	74.0	0.0	37.0	51.0	134.0	0.0	0.0	3.0	92.0	90.0	22.0	0.0	176.0	341.0	5.0	26.0	22.0	0.0	5.0	18.0	40.0	49.0	16.0	130.0	51.0	4.0	11.0	473.0	61.0	14.0	90.0	16.0	126.0	60.0
bulk_soil	4478934.3	7.0	16.0	103.0	10.0	14.0	2.0	0.0	63.0	4.0	4.0	0.0	0.0	0.0	3.0	0.0	46.0	0.0	4.0	0.0	0.0	10.0	14.0	6.0	25.0	23.0	0.0	22.0	0.0	4.0	0.0	12.0	19.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	13.0	2.0	9.0	0.0	8.0	5.0	11.0	0.0	0.0	0.0	18.0	8.0	4.0	0.0	14.0	30.0	0.0	3.0	1.0	0.0	0.0	4.0	5.0	3.0	5.0	10.0	3.0	0.0	1.0	51.0	4.0	3.0	9.0	1.0	14.0	10.0
bulk_soil	4478936.3	103.0	80.0	1189.0	115.0	221.0	15.0	0.0	675.0	21.0	16.0	1.0	3.0	2.0	27.0	0.0	466.0	0.0	50.0	2.0	4.0	139.0	60.0	69.0	259.0	266.0	5.0	157.0	11.0	82.0	0.0	101.0	149.0	0.0	0.0	0.0	0.0	36.0	5.0	21.0	40.0	0.0	0.0	0.0	0.0	16.0	0.0	2.0	11.0	0.0	53.0	22.0	117.0	0.0	39.0	56.0	167.0	0.0	0.0	5.0	117.0	94.0	21.0	0.0	146.0	386.0	0.0	23.0	24.0	0.0	5.0	24.0	43.0	52.0	17.0	132.0	68.0	4.0	17.0	517.0	68.0	17.0	83.0	19.0	177.0	71.0
bulk_soil	4478938.3	54.0	42.0	728.0	73.0	168.0	17.0	0.0	363.0	15.0	13.0	0.0	3.0	0.0	19.0	0.0	239.0	0.0	17.0	1.0	1.0	90.0	31.0	34.0	157.0	142.0	2.0	95.0	3.0	51.0	0.0	66.0	92.0	0.0	0.0	0.0	0.0	18.0	2.0	8.0	19.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	6.0	0.0	27.0	14.0	67.0	0.0	17.0	26.0	101.0	0.0	1.0	4.0	80.0	47.0	11.0	0.0	95.0	222.0	2.0	12.0	15.0	0.0	0.0	13.0	25.0	29.0	13.0	62.0	37.0	2.0	7.0	300.0	46.0	18.0	57.0	8.0	97.0	48.0
bulk_soil	4478939.3	100.0	58.0	1110.0	97.0	219.0	29.0	0.0	622.0	28.0	10.0	3.0	2.0	0.0	33.0	0.0	415.0	0.0	27.0	1.0	5.0	119.0	47.0	58.0	247.0	253.0	3.0	152.0	10.0	81.0	0.0	83.0	167.0	0.0	0.0	0.0	0.0	25.0	6.0	13.0	31.0	1.0	0.0	0.0	0.0	15.0	0.0	4.0	13.0	0.0	42.0	31.0	88.0	0.0	33.0	54.0	149.0	0.0	2.0	6.0	101.0	84.0	26.0	0.0	143.0	377.0	3.0	16.0	24.0	0.0	5.0	22.0	33.0	51.0	11.0	86.0	43.0	0.0	22.0	477.0	57.0	11.0	84.0	10.0	152.0	52.0
bulk_soil	4478940.3	111.0	67.0	1103.0	85.0	281.0	15.0	0.0	591.0	20.0	18.0	2.0	8.0	0.0	32.0	0.0	387.0	0.0	48.0	3.0	0.0	117.0	58.0	58.0	217.0	239.0	8.0	145.0	9.0	67.0	0.0	110.0	139.0	0.0	0.0	0.0	1.0	22.0	3.0	17.0	23.0	1.0	0.0	0.0	0.0	13.0	0.0	6.0	4.0	0.0	44.0	21.0	94.0	0.0	31.0	50.0	168.0	0.0	0.0	8.0	115.0	99.0	20.0	0.0	168.0	376.0	3.0	29.0	26.0	0.0	5.0	18.0	42.0	53.0	12.0	104.0	54.0	1.0	16.0	490.0	54.0	19.0	97.0	16.0	178.0	66.0
bulk_soil	4479311.3	112.0	84.0	1405.0	132.0	293.0	26.0	0.0	757.0	24.0	20.0	2.0	6.0	0.0	47.0	0.0	528.0	0.0	45.0	3.0	8.0	165.0	74.0	86.0	290.0	281.0	5.0	164.0	12.0	93.0	0.0	119.0	196.0	0.0	0.0	0.0	0.0	26.0	2.0	24.0	37.0	0.0	0.0	0.0	1.0	17.0	0.0	2.0	13.0	0.0	61.0	23.0	107.0	0.0	43.0	71.0	185.0	0.0	1.0	2.0	152.0	106.0	27.0	0.0	194.0	459.0	1.0	20.0	33.0	1.0	5.0	26.0	51.0	53.0	25.0	122.0	82.0	0.0	24.0	612.0	75.0	21.0	94.0	15.0	208.0	86.0
bulk_soil	4477803.3	0.0	405.0	5628.0	0.0	1340.0	163.0	79.0	0.0	0.0	23.0	1.0	12.0	0.0	84.0	7.0	320.0	24.0	200.0	20.0	0.0	0.0	53.0	225.0	519.0	664.0	2.0	406.0	55.0	416.0	4.0	519.0	2138.0	2.0	0.0	104.0	0.0	76.0	11.0	13.0	26.0	1.0	2.0	0.0	0.0	7.0	0.0	0.0	71.0	1.0	96.0	105.0	164.0	19.0	210.0	79.0	1405.0	1.0	5.0	14.0	324.0	305.0	0.0	2153.0	229.0	1312.0	0.0	258.0	0.0	2.0	45.0	15.0	433.0	438.0	130.0	59.0	0.0	122.0	98.0	2111.0	261.0	186.0	205.0	329.0	300.0	106.0
bulk_soil	4477804.3	0.0	532.0	6637.0	0.0	1216.0	214.0	106.0	0.0	0.0	50.0	2.0	27.0	2.0	140.0	11.0	601.0	58.0	467.0	46.0	0.0	0.0	96.0	158.0	464.0	860.0	4.0	717.0	55.0	363.0	1.0	840.0	1644.0	0.0	0.0	144.0	0.0	176.0	25.0	8.0	19.0	0.0	0.0	0.0	1.0	14.0	0.0	0.0	23.0	0.0	119.0	120.0	278.0	31.0	239.0	108.0	1645.0	0.0	12.0	42.0	552.0	577.0	0.0	3394.0	721.0	1314.0	0.0	271.0	0.0	0.0	108.0	18.0	330.0	437.0	100.0	160.0	0.0	2.0	167.0	3068.0	206.0	187.0	474.0	278.0	377.0	147.0
bulk_soil	4477805.3	0.0	625.0	6980.0	0.0	1544.0	237.0	188.0	0.0	0.0	65.0	2.0	22.0	1.0	108.0	9.0	889.0	45.0	432.0	99.0	0.0	0.0	95.0	154.0	497.0	823.0	2.0	736.0	59.0	454.0	1.0	868.0	2271.0	0.0	0.0	94.0	1.0	152.0	20.0	3.0	34.0	1.0	0.0	0.0	0.0	17.0	0.0	0.0	63.0	0.0	137.0	138.0	218.0	20.0	272.0	159.0	1673.0	0.0	9.0	23.0	658.0	601.0	0.0	3734.0	937.0	1505.0	0.0	242.0	0.0	2.0	260.0	9.0	399.0	592.0	142.0	147.0	0.0	49.0	103.0	3523.0	258.0	207.0	576.0	365.0	441.0	159.0
bulk_soil	4477807.3	0.0	1052.0	9568.0	0.0	1673.0	292.0	55.0	0.0	0.0	192.0	6.0	40.0	17.0	234.0	21.0	631.0	113.0	844.0	63.0	0.0	0.0	191.0	159.0	646.0	1127.0	5.0	963.0	117.0	645.0	1.0	1321.0	2517.0	3.0	1.0	155.0	2.0	252.0	41.0	30.0	35.0	2.0	0.0	0.0	1.0	49.0	0.0	1.0	86.0	0.0	195.0	191.0	590.0	59.0	321.0	195.0	2926.0	2.0	13.0	61.0	926.0	939.0	0.0	5305.0	1038.0	1730.0	0.0	335.0	0.0	6.0	157.0	24.0	552.0	867.0	198.0	168.0	0.0	11.0	274.0	5353.0	359.0	341.0	804.0	404.0	616.0	259.0
bulk_soil	4477872.3	0.0	647.0	7920.0	0.0	1656.0	241.0	180.0	0.0	0.0	60.0	1.0	26.0	0.0	113.0	13.0	766.0	45.0	455.0	80.0	0.0	0.0	128.0	207.0	508.0	882.0	1.0	788.0	83.0	465.0	2.0	996.0	2539.0	0.0	0.0	113.0	2.0	169.0	35.0	4.0	16.0	0.0	0.0	0.0	0.0	21.0	0.0	1.0	47.0	0.0	162.0	181.0	268.0	28.0	335.0	163.0	1916.0	6.0	14.0	29.0	618.0	595.0	0.0	3918.0	897.0	1609.0	0.0	313.0	0.0	2.0	224.0	10.0	454.0	738.0	137.0	152.0	0.0	80.0	174.0	4071.0	324.0	220.0	554.0	398.0	485.0	177.0
bulk_soil	4477873.3	0.0	1125.0	13249.0	0.0	2769.0	364.0	283.0	0.0	0.0	106.0	1.0	34.0	4.0	204.0	20.0	1356.0	64.0	725.0	139.0	0.0	0.0	216.0	354.0	913.0	1514.0	0.0	1459.0	113.0	834.0	6.0	1607.0	4426.0	0.0	0.0	238.0	0.0	242.0	49.0	16.0	51.0	2.0	0.0	0.0	0.0	41.0	0.0	1.0	53.0	0.0	210.0	276.0	488.0	42.0	508.0	277.0	3241.0	1.0	22.0	69.0	1122.0	1121.0	0.0	6906.0	1512.0	2834.0	0.0	547.0	0.0	0.0	362.0	16.0	802.0	1117.0	244.0	223.0	0.0	48.0	287.0	7160.0	527.0	408.0	919.0	663.0	789.0	302.0
bulk_soil	4477874.3	0.0	929.0	7199.0	0.0	1239.0	298.0	172.0	0.0	0.0	141.0	4.0	36.0	6.0	153.0	12.0	416.0	49.0	461.0	30.0	0.0	0.0	140.0	161.0	412.0	750.0	8.0	653.0	101.0	404.0	1.0	896.0	1736.0	2.0	0.0	117.0	0.0	159.0	46.0	26.0	29.0	22.0	0.0	0.0	0.0	53.0	0.0	0.0	179.0	0.0	200.0	109.0	401.0	45.0	249.0	125.0	1831.0	0.0	21.0	52.0	688.0	620.0	0.0	3287.0	529.0	1413.0	0.0	251.0	0.0	20.0	76.0	29.0	388.0	477.0	117.0	142.0	0.0	1.0	191.0	3085.0	281.0	196.0	352.0	246.0	386.0	198.0
bulk_soil	4477875.3	0.0	604.0	6505.0	0.0	1270.0	200.0	72.0	0.0	0.0	99.0	2.0	25.0	2.0	166.0	13.0	624.0	66.0	467.0	66.0	0.0	0.0	99.0	124.0	428.0	765.0	2.0	628.0	87.0	337.0	0.0	990.0	1499.0	0.0	0.0	118.0	0.0	186.0	34.0	20.0	21.0	4.0	0.0	0.0	0.0	27.0	0.0	0.0	32.0	0.0	100.0	147.0	334.0	35.0	283.0	131.0	1617.0	0.0	27.0	44.0	640.0	653.0	0.0	2773.0	730.0	1220.0	0.0	229.0	0.0	0.0	138.0	7.0	326.0	479.0	73.0	258.0	0.0	0.0	192.0	3133.0	220.0	148.0	617.0	268.0	362.0	160.0
bulk_soil	4477876.3	0.0	532.0	7302.0	0.0	1254.0	204.0	97.0	0.0	0.0	41.0	2.0	18.0	0.0	110.0	9.0	488.0	48.0	542.0	24.0	0.0	0.0	96.0	171.0	483.0	803.0	5.0	555.0	74.0	387.0	1.0	901.0	1887.0	2.0	0.0	94.0	0.0	159.0	73.0	17.0	25.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	40.0	0.0	108.0	126.0	258.0	38.0	265.0	101.0	1738.0	0.0	13.0	67.0	622.0	589.0	0.0	3741.0	581.0	1565.0	0.0	254.0	0.0	0.0	67.0	6.0	462.0	524.0	117.0	168.0	0.0	1.0	174.0	3329.0	276.0	157.0	423.0	258.0	392.0	169.0
bulk_soil	4477877.3	0.0	581.0	7560.0	0.0	1255.0	191.0	90.0	0.0	0.0	57.0	2.0	13.0	2.0	155.0	20.0	590.0	51.0	579.0	34.0	0.0	0.0	109.0	174.0	515.0	925.0	3.0	804.0	79.0	401.0	0.0	1022.0	1793.0	4.0	0.0	104.0	0.0	201.0	46.0	31.0	27.0	1.0	0.0	0.0	1.0	14.0	0.0	0.0	46.0	0.0	131.0	128.0	334.0	37.0	255.0	121.0	1898.0	1.0	18.0	86.0	733.0	794.0	0.0	4273.0	770.0	1301.0	0.0	276.0	0.0	1.0	67.0	13.0	468.0	465.0	112.0	179.0	0.0	1.0	227.0	4153.0	258.0	226.0	575.0	296.0	356.0	202.0
bulk_soil	4477899.3	0.0	412.0	5072.0	0.0	805.0	129.0	55.0	0.0	0.0	37.0	1.0	14.0	1.0	116.0	15.0	362.0	46.0	387.0	24.0	0.0	0.0	95.0	87.0	298.0	621.0	2.0	479.0	41.0	239.0	0.0	707.0	1138.0	3.0	0.0	70.0	0.0	124.0	55.0	12.0	16.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	22.0	0.0	97.0	77.0	176.0	29.0	190.0	86.0	1181.0	3.0	19.0	56.0	480.0	482.0	0.0	2496.0	485.0	884.0	0.0	178.0	0.0	0.0	57.0	7.0	251.0	336.0	78.0	139.0	0.0	5.0	150.0	2314.0	137.0	120.0	358.0	181.0	253.0	149.0
bulk_soil	4477900.3	0.0	644.0	7652.0	0.0	1966.0	353.0	57.0	0.0	0.0	75.0	1.0	22.0	6.0	108.0	10.0	675.0	69.0	495.0	56.0	0.0	0.0	121.0	182.0	716.0	1098.0	4.0	682.0	115.0	686.0	0.0	819.0	2823.0	1.0	0.0	148.0	1.0	127.0	17.0	9.0	28.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	145.0	0.0	184.0	252.0	249.0	39.0	306.0	97.0	2189.0	0.0	5.0	17.0	546.0	406.0	0.0	4616.0	476.0	2455.0	0.0	428.0	0.0	0.0	157.0	6.0	597.0	871.0	85.0	73.0	0.0	5.0	171.0	4289.0	398.0	139.0	369.0	319.0	568.0	184.0
bulk_soil	4477901.3	0.0	487.0	6124.0	0.0	1765.0	238.0	69.0	0.0	0.0	59.0	0.0	17.0	0.0	74.0	0.0	440.0	33.0	415.0	24.0	0.0	0.0	123.0	112.0	602.0	837.0	1.0	652.0	22.0	356.0	0.0	491.0	2534.0	0.0	0.0	81.0	0.0	214.0	4.0	4.0	18.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	344.0	0.0	115.0	130.0	155.0	12.0	181.0	118.0	1395.0	0.0	0.0	6.0	702.0	805.0	0.0	2670.0	335.0	1476.0	0.0	223.0	0.0	0.0	62.0	12.0	236.0	582.0	222.0	66.0	0.0	2.0	64.0	2881.0	231.0	293.0	388.0	292.0	406.0	120.0
bulk_soil	4477902.3	0.0	1075.0	11389.0	0.0	2861.0	505.0	123.0	0.0	0.0	74.0	0.0	69.0	2.0	147.0	8.0	930.0	101.0	829.0	68.0	0.0	0.0	231.0	224.0	871.0	1403.0	6.0	920.0	130.0	776.0	0.0	1168.0	4694.0	5.0	0.0	168.0	0.0	233.0	19.0	10.0	45.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	283.0	0.0	236.0	278.0	316.0	25.0	424.0	212.0	2959.0	1.0	7.0	24.0	960.0	950.0	0.0	6046.0	819.0	2744.0	0.0	540.0	0.0	2.0	199.0	18.0	730.0	1183.0	202.0	189.0	0.0	2.0	171.0	4446.0	522.0	357.0	552.0	581.0	794.0	207.0
bulk_soil	4477903.3	0.0	671.0	7266.0	0.0	2054.0	353.0	127.0	0.0	0.0	73.0	0.0	33.0	2.0	112.0	2.0	569.0	57.0	456.0	39.0	0.0	0.0	134.0	126.0	597.0	1030.0	3.0	759.0	59.0	444.0	1.0	768.0	2968.0	1.0	0.0	138.0	0.0	180.0	5.0	3.0	17.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	224.0	0.0	151.0	160.0	175.0	12.0	281.0	162.0	1651.0	1.0	0.0	11.0	598.0	757.0	0.0	3587.0	424.0	1668.0	0.0	391.0	0.0	0.0	82.0	8.0	505.0	652.0	198.0	66.0	0.0	5.0	106.0	3736.0	317.0	280.0	384.0	448.0	517.0	141.0
bulk_soil	4477904.3	0.0	1143.0	13196.0	0.0	3714.0	654.0	163.0	0.0	0.0	118.0	0.0	66.0	1.0	192.0	5.0	933.0	148.0	948.0	52.0	0.0	0.0	269.0	198.0	1120.0	1701.0	3.0	1120.0	137.0	774.0	0.0	1157.0	4983.0	1.0	0.0	210.0	0.0	238.0	17.0	11.0	46.0	0.0	0.0	0.0	0.0	29.0	0.0	1.0	406.0	0.0	282.0	233.0	408.0	26.0	408.0	230.0	2869.0	2.0	3.0	14.0	1009.0	1071.0	0.0	5585.0	907.0	3043.0	0.0	555.0	0.0	1.0	107.0	13.0	851.0	1015.0	340.0	205.0	0.0	20.0	179.0	5224.0	585.0	534.0	738.0	681.0	971.0	234.0
cave_water	4448052.3	177.0	232.0	2010.0	115.0	731.0	61.0	0.0	838.0	24.0	41.0	43.0	20.0	0.0	45.0	0.0	586.0	0.0	80.0	58.0	0.0	116.0	145.0	84.0	598.0	431.0	28.0	193.0	19.0	192.0	0.0	279.0	350.0	0.0	1.0	0.0	2.0	30.0	2.0	16.0	56.0	4.0	0.0	0.0	0.0	26.0	0.0	5.0	15.0	0.0	143.0	70.0	168.0	112.0	102.0	95.0	475.0	0.0	0.0	2.0	223.0	162.0	109.0	0.0	179.0	1036.0	13.0	66.0	98.0	6.0	106.0	43.0	192.0	121.0	79.0	0.0	63.0	0.0	36.0	648.0	157.0	87.0	181.0	107.0	399.0	74.0
cave_water	4451759.3	7.0	288.0	1519.0	33.0	167.0	13.0	0.0	214.0	19.0	49.0	0.0	21.0	0.0	23.0	0.0	419.0	0.0	19.0	0.0	0.0	87.0	155.0	101.0	334.0	277.0	20.0	63.0	4.0	90.0	0.0	125.0	183.0	0.0	1.0	0.0	0.0	14.0	0.0	5.0	61.0	8.0	0.0	0.0	0.0	11.0	0.0	5.0	13.0	0.0	140.0	11.0	91.0	6.0	52.0	21.0	111.0	0.0	1.0	0.0	140.0	33.0	35.0	0.0	58.0	265.0	4.0	18.0	6.0	9.0	1.0	35.0	30.0	28.0	17.0	0.0	65.0	0.0	2.0	246.0	84.0	5.0	10.0	3.0	185.0	52.0
cave_water	4451761.3	7.0	499.0	1534.0	58.0	227.0	65.0	0.0	238.0	26.0	104.0	0.0	6.0	0.0	56.0	0.0	534.0	0.0	9.0	1.0	0.0	48.0	288.0	102.0	385.0	321.0	52.0	35.0	5.0	74.0	0.0	144.0	225.0	0.0	0.0	0.0	0.0	39.0	0.0	9.0	153.0	9.0	0.0	0.0	0.0	109.0	0.0	30.0	53.0	0.0	280.0	31.0	219.0	21.0	59.0	51.0	87.0	0.0	0.0	0.0	228.0	50.0	19.0	0.0	90.0	260.0	1.0	44.0	4.0	16.0	0.0	69.0	28.0	42.0	1.0	0.0	79.0	0.0	6.0	226.0	110.0	1.0	7.0	3.0	177.0	57.0
cave_water	4453297.3	5.0	200.0	1427.0	15.0	113.0	13.0	0.0	204.0	10.0	29.0	0.0	23.0	1.0	17.0	0.0	415.0	0.0	7.0	0.0	0.0	100.0	109.0	84.0	271.0	163.0	25.0	28.0	0.0	80.0	0.0	86.0	193.0	0.0	0.0	0.0	0.0	16.0	0.0	10.0	53.0	5.0	0.0	0.0	0.0	10.0	0.0	5.0	19.0	0.0	112.0	5.0	58.0	6.0	30.0	16.0	92.0	0.0	0.0	0.0	72.0	17.0	34.0	0.0	53.0	281.0	3.0	12.0	5.0	2.0	3.0	40.0	11.0	20.0	12.0	0.0	64.0	0.0	5.0	145.0	70.0	5.0	16.0	7.0	131.0	33.0
cave_water	4447951.3	18.0	24.0	180.0	12.0	58.0	3.0	0.0	57.0	3.0	3.0	8.0	1.0	0.0	8.0	0.0	37.0	0.0	10.0	6.0	0.0	11.0	16.0	11.0	55.0	45.0	2.0	14.0	1.0	14.0	0.0	24.0	31.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	13.0	7.0	14.0	0.0	9.0	9.0	24.0	0.0	0.0	0.0	11.0	7.0	11.0	0.0	18.0	99.0	0.0	9.0	10.0	1.0	6.0	6.0	15.0	7.0	4.0	5.0	7.0	0.0	4.0	34.0	15.0	7.0	17.0	10.0	27.0	9.0
coastal_Water	4503511.3	0.0	3.0	24.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	4.0	0.0	1.0	0.0	1.0	17.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	8.0	0.0	8.0	4.0	1.0	0.0	1.0	0.0	1.0
coastal_Water	4503529.3	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	1.0	0.0	0.0	0.0	2.0	0.0
