Genera	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
Derxia	0.00037248572138068043	0.0	9.250693802035152e-05	0.0002449419487581443	0.00014264521282665753	0.00024084778420038535	0.00014414622192752329	0.00015675619186957885	0.00016985426504059517	0.00029976019184652276	0.0002532714225411566	0.00021407382488761124
Neosynechococcus	0.00037248572138068043	0.0	0.00032377428307123034	0.0007593200411502473	0.00022823234052265205	0.0	0.0003171216882405512	0.0	0.0008832421782110949	0.0003747002398081535	0.0	0.0
Flexibacter	0.00037248572138068043	0.0	0.0003469010175763182	0.00041640131288884537	0.0	0.0	0.00020180471069853258	0.0	0.0	0.0	0.0	0.0
Cellulomonas	0.00037248572138068043	0.00014597474636887818	0.0002543940795559667	0.00041640131288884537	0.00014264521282665753	0.000674373795761079	0.00028829244385504657	0.000182882223847842	0.0003736793830893094	0.00026229016786570743	0.00037990713381173493	0.0006116394996788893
Nocardioidaceae unclassified	0.00037248572138068043	0.00014597474636887818	6.938020351526365e-05	0.00034291872826140203	0.00028529042565331506	0.0001926782273603083	0.00037478017701156053	0.00039189047967394715	0.0005095627951217855	0.00011241007194244605	0.0005487547488391727	0.0004281476497752225
Bacteria candidate phyla unclassified	0.00037248572138068043	0.0005838989854755127	0.00018501387604070305	0.0001469651692548866	0.0004279356384799726	0.0018786127167630057	0.00037478017701156053	0.0004963946075869996	0.0007133879131704997	0.00029976019184652276	0.0016884761502743773	0.0012844429493256673
Corynebacterium	0.00037248572138068043	0.00029194949273775636	0.0002543940795559667	0.00026943614363395874	0.00022823234052265205	0.0005780346820809249	0.00043243866578256986	0.0005225206395652628	0.0007813296191867378	0.0007119304556354916	0.0005065428450823132	0.0010397871494541118
Phormidium	0.00037248572138068043	0.0	0.0	0.000563366482143732	0.0	0.0	0.00043243866578256986	0.0	0.0009511838842273329	0.00026229016786570743	0.0	0.0
Phaeobacter	0.00037248572138068043	0.0002189621195533173	0.0007631822386679001	0.0007838142360260618	0.00022823234052265205	4.816955684007707e-05	0.0003171216882405512	0.0003135123837391577	0.00016985426504059517	0.00018735011990407674	0.00016884761502743774	0.00015290987491972232
Sedimentitalea	0.00037248572138068043	0.0002189621195533173	0.00016188714153561517	0.00026943614363395874	0.00022823234052265205	0.0	0.00020180471069853258	0.0001306301598913157	0.0002717668240649523	0.0	0.0	0.0
Desulfobacteraceae unclassified	0.00037248572138068043	0.0010218232245821472	0.0012719703977798335	0.00017145936413070101	0.0012552778728745864	0.0022639691714836222	0.0012396575085767002	0.002220712718152367	0.0018344260624384278	0.0014238609112709833	0.0020261713803292527	0.002507721948683446
Azovibrio	0.00037248572138068043	0.00029194949273775636	0.0001387604070305273	0.0	0.00022823234052265205	0.0	0.0002594631994695419	0.000365764447695684	0.00023779597105683323	0.00029976019184652276	0.0003376952300548755	0.00030581974983944464
Litoreibacter	0.00037248572138068043	0.0002189621195533173	0.00023126734505087883	0.00022044775388232988	0.00022823234052265205	0.0	0.00023063395508403725	0.0	0.0001019125590243571	0.00011241007194244605	0.0001266357112705783	0.0
Azorhizobium	0.00037248572138068043	0.0002189621195533173	0.00039315448658649397	0.000734825846274433	0.00048499372361063563	0.0005298651252408478	0.0006054141320955978	0.00041801651165221024	0.0006454462071542617	0.0007119304556354916	4.2211903756859436e-05	0.0003364017248233891
Actinomyces	0.00037248572138068043	0.00029194949273775636	0.0003469010175763182	0.0002939303385097732	0.0004279356384799726	0.0008670520231213873	0.00043243866578256986	0.0006792768314348417	0.0006114753541461426	0.0007119304556354916	0.0007176023638666104	0.00045872962475916693
Pseudohaliea	0.00037248572138068043	0.0002189621195533173	0.00023126734505087883	0.0002449419487581443	0.00019970329795732054	0.0	0.0003171216882405512	0.00015675619186957885	0.0002717668240649523	0.0003747002398081535	0.0	0.0004281476497752225
Streptomycetaceae unclassified	0.00037248572138068043	0.0002189621195533173	0.0002543940795559667	0.0004653897026404742	0.00028529042565331506	0.0006262042389210019	0.0004900971545535791	0.0005486466715435259	0.00047559194211366647	0.000749400479616307	0.0008442380751371887	0.0008257133245665005
Janthinobacterium	0.00037248572138068043	0.00014597474636887818	0.00030064754856614246	0.00034291872826140203	0.00019970329795732054	0.0003853564547206166	0.0004900971545535791	0.000182882223847842	0.0005095627951217855	0.0005995203836930455	0.00021105951878429716	0.0003364017248233891
Acidobacterium	0.00033109841900504924	0.0	0.0	0.00012247097437907215	0.0	0.0	0.0003459509326260559	0.00015675619186957885	0.0	0.00026229016786570743	0.0	0.00012232789993577784
Aliihoeflea	0.00033109841900504924	0.0002189621195533173	0.00023126734505087883	0.00026943614363395874	0.0002567613830879836	0.00028901734104046245	0.0003171216882405512	0.00020900825582610512	0.0001019125590243571	0.00014988009592326138	0.0	0.0002752377748555002
Thermoplasmatales unclassified	0.00033109841900504924	0.0	2.312673450508788e-05	0.0	0.00022823234052265205	0.0018786127167630057	0.0	0.00023513428780436827	0.00033970853008119035	0.0	0.0016884761502743773	0.0015902626991651121
Flexithrix	0.00033109841900504924	0.0	0.0	0.0	0.0	0.0	0.0002594631994695419	0.0	0.0	0.0	0.0	0.0
Phycicoccus	0.00033109841900504924	7.298737318443909e-05	4.625346901017576e-05	0.00026943614363395874	0.00011411617026132602	0.0001926782273603083	0.00020180471069853258	0.0001306301598913157	0.00013588341203247614	0.00011241007194244605	0.00021105951878429716	0.00021407382488761124
Lyngbya	0.00033109841900504924	7.298737318443909e-05	0.00011563367252543941	0.00031842453338558764	0.0002567613830879836	4.816955684007707e-05	0.0009513650647216536	0.0001306301598913157	0.0014607466793491184	7.494004796163069e-05	0.0	3.058197498394446e-05
Dongia	0.00033109841900504924	0.0002189621195533173	0.00030064754856614246	0.00034291872826140203	0.00019970329795732054	0.00014450867052023122	0.00017297546631302795	0.00015675619186957885	0.0003736793830893094	0.0004121702637889688	0.0003376952300548755	0.0002446557998715557
Phaeospirillum	0.00033109841900504924	0.0	0.0003469010175763182	0.0003674129231372165	0.0003708775533493096	0.0004816955684007707	0.00040360942139706517	0.0004441425436304734	0.0002717668240649523	0.0004121702637889688	4.2211903756859436e-05	0.00039756567479127804
Echinicola	0.00033109841900504924	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Duganella	0.00033109841900504924	0.0002189621195533173	0.00018501387604070305	0.0002449419487581443	0.00017117425539198904	0.00014450867052023122	0.0003459509326260559	0.00010450412791305256	0.0003736793830893094	0.00033723021582733815	4.2211903756859436e-05	0.00015290987491972232
Gordonia	0.00033109841900504924	0.00014597474636887818	0.00020814061054579092	0.0004653897026404742	0.00028529042565331506	0.0004816955684007707	0.0007783895984086257	0.0005747727035217891	0.0003736793830893094	0.000636990407673861	0.0004643309413254538	0.0002752377748555002
Pandoraea	0.00033109841900504924	0.0	0.00016188714153561517	0.0001469651692548866	0.00017117425539198904	0.00024084778420038535	0.0003459509326260559	0.0001306301598913157	0.0002038251180487142	0.0005620503597122302	0.00021105951878429716	0.0002752377748555002
Acidihalobacter	0.00033109841900504924	0.0	0.00011563367252543941	4.8988389751628865e-05	0.00017117425539198904	0.0	0.0003459509326260559	0.0002612603197826314	0.0002038251180487142	0.00029976019184652276	0.0	0.00030581974983944464
Citromicrobium	0.00033109841900504924	0.00029194949273775636	0.00020814061054579092	0.0010042619899083918	0.0004564646810453041	0.000674373795761079	0.0007495603540231211	0.0002612603197826314	0.0006794170601623807	0.00029976019184652276	0.0002532714225411566	0.00030581974983944464
Gloeobacter	0.00033109841900504924	0.0	0.0	0.0006368490667711753	0.0002567613830879836	0.00028901734104046245	0.00028829244385504657	0.0	0.0005775045011380236	0.00048711031175059953	0.0	0.0
Rhodomicrobium	0.0002897111166294181	0.0	0.00020814061054579092	0.000734825846274433	0.0003994065959146411	0.0001926782273603083	0.0002594631994695419	0.0002612603197826314	0.0002038251180487142	0.0005620503597122302	0.00021105951878429716	0.00012232789993577784
Paenirhodobacter	0.0002897111166294181	0.00029194949273775636	0.0003469010175763182	0.00034291872826140203	0.00022823234052265205	0.0003853564547206166	0.0002594631994695419	0.00023513428780436827	0.00047559194211366647	0.00018735011990407674	0.00029548332629801604	0.0
Serratia	0.0002897111166294181	0.00014597474636887818	0.0002543940795559667	0.00019595355900651546	0.00034234851078397807	0.0003853564547206166	0.0003171216882405512	0.00039189047967394715	0.00047559194211366647	0.00048711031175059953	0.0004643309413254538	0.00030581974983944464
Parvibaculum	0.0002897111166294181	0.00014597474636887818	0.0001387604070305273	0.00041640131288884537	0.00011411617026132602	0.0003371868978805395	0.00028829244385504657	0.00015675619186957885	0.0002717668240649523	0.00018735011990407674	0.0	0.00021407382488761124
Niveispirillum	0.0002897111166294181	0.0	0.00011563367252543941	0.0001469651692548866	0.00017117425539198904	0.0	0.00028829244385504657	0.0	0.0	0.00011241007194244605	0.0	0.00018349184990366677
Microgenomates group unclassified	0.0002897111166294181	7.298737318443909e-05	0.0001387604070305273	0.0003919071180130309	0.0002567613830879836	0.0007707129094412332	0.00040360942139706517	0.00028738635176089454	0.00013588341203247614	0.0005995203836930455	0.0004643309413254538	0.00030581974983944464
Henriciella	0.0002897111166294181	0.0	0.00016188714153561517	0.0002939303385097732	0.0002567613830879836	0.0	0.0003171216882405512	0.00020900825582610512	0.0001019125590243571	0.00026229016786570743	0.0	0.0
Aromatoleum	0.0002897111166294181	0.0	0.00018501387604070305	0.0001469651692548866	0.0	0.0	0.00017297546631302795	0.0	0.0	0.0004121702637889688	0.0	0.00018349184990366677
Algiphilus	0.0002897111166294181	0.0	0.00020814061054579092	0.00031842453338558764	0.00017117425539198904	0.0	0.00020180471069853258	0.00033963841571742084	0.0003736793830893094	0.00018735011990407674	0.0	0.00018349184990366677
Sulfuritalea	0.0002897111166294181	0.0	0.00016188714153561517	0.00026943614363395874	0.00011411617026132602	0.0003371868978805395	0.00017297546631302795	0.00023513428780436827	0.00023779597105683323	0.00026229016786570743	0.0	0.00015290987491972232
Bacillaceae unclassified	0.0002897111166294181	0.0005838989854755127	0.0002775208140610546	0.0004653897026404742	0.00017117425539198904	0.0004816955684007707	0.0006342433764811024	0.00033963841571742084	0.0005095627951217855	0.00033723021582733815	0.00042211903756859433	0.0002752377748555002
Wenzhouxiangella	0.0002897111166294181	0.0	0.00023126734505087883	0.00044089550776465976	0.00011411617026132602	0.00043352601156069364	0.0003459509326260559	0.00028738635176089454	0.0003736793830893094	0.00033723021582733815	0.00037990713381173493	0.00030581974983944464
Capnocytophaga	0.0002897111166294181	7.298737318443909e-05	0.00023126734505087883	0.0001469651692548866	0.00011411617026132602	4.816955684007707e-05	0.0002594631994695419	2.612603197826314e-05	0.0001019125590243571	0.00026229016786570743	0.0002532714225411566	0.00012232789993577784
FCB group unclassified	0.0002897111166294181	0.0	2.312673450508788e-05	9.797677950325773e-05	8.558712769599452e-05	9.633911368015414e-05	0.00011531697754201862	0.0001306301598913157	0.0001019125590243571	7.494004796163069e-05	0.0001266357112705783	9.174592495183338e-05
Herbaspirillum	0.0002897111166294181	0.0002189621195533173	0.00020814061054579092	0.0002449419487581443	0.00014264521282665753	0.0005780346820809249	0.0003459509326260559	0.0003135123837391577	0.0002717668240649523	0.00026229016786570743	0.0005487547488391727	0.0004893115997431114
Rhodopirellula	0.0002897111166294181	7.298737318443909e-05	0.0001387604070305273	0.00022044775388232988	0.00011411617026132602	0.0003371868978805395	0.00020180471069853258	0.0006270247674783154	0.0002038251180487142	0.00033723021582733815	0.0012241452089489235	0.0003364017248233891
Fulvivirga	0.0002897111166294181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Meganema	0.0002897111166294181	0.00014597474636887818	0.0002775208140610546	0.00012247097437907215	0.00017117425539198904	0.00043352601156069364	0.00011531697754201862	0.0001306301598913157	0.00023779597105683323	0.00011241007194244605	0.0002532714225411566	0.0004281476497752225
Cyanobium	0.0002897111166294181	0.0	0.00020814061054579092	0.000563366482143732	2.8529042565331506e-05	4.816955684007707e-05	0.0004612679101680745	0.0001306301598913157	0.0006794170601623807	7.494004796163069e-05	0.00037990713381173493	0.000856295299550445
Methylosinus	0.0002897111166294181	0.00014597474636887818	0.00039315448658649397	0.0005878606770195464	0.00014264521282665753	0.00014450867052023122	0.00028829244385504657	0.00028738635176089454	0.00013588341203247614	0.00026229016786570743	0.00037990713381173493	0.00021407382488761124
Chrysosporum	0.0002897111166294181	0.0	6.938020351526365e-05	0.00031842453338558764	8.558712769599452e-05	4.816955684007707e-05	0.00011531697754201862	0.00015675619186957885	0.0003057376770730713	0.00011241007194244605	8.442380751371887e-05	6.116394996788892e-05
Desulfuromonadales unclassified	0.0002897111166294181	0.0004379242391066346	2.312673450508788e-05	0.0001469651692548866	0.00022823234052265205	0.00043352601156069364	0.00023063395508403725	0.000365764447695684	0.0002038251180487142	0.00026229016786570743	0.0002532714225411566	0.0004893115997431114
Belliella	0.0002897111166294181	0.0	0.0002543940795559667	0.00019595355900651546	0.0	0.0	0.00017297546631302795	0.0	0.0	0.0	0.0	0.0
Thiohalorhabdus	0.0002897111166294181	0.0006568863586599519	0.00023126734505087883	0.00022044775388232988	0.00048499372361063563	0.00043352601156069364	0.00043243866578256986	0.00041801651165221024	0.00033970853008119035	0.0004496402877697842	0.0008864499788940482	0.0005198935747270559
Phaeodactylibacter	0.0002897111166294181	0.0	0.0	0.001298192328418165	0.0008844003195252767	0.0	0.0008072188427941303	0.00041801651165221024	0.00047559194211366647	0.000861810551558753	0.0	0.0
Rathayibacter	0.0002897111166294181	0.00014597474636887818	9.250693802035152e-05	7.34825846274433e-05	0.0	0.0	0.00023063395508403725	0.00010450412791305256	0.0001019125590243571	7.494004796163069e-05	0.00021105951878429716	0.00015290987491972232
Stigonematales unclassified	0.0002897111166294181	0.0002189621195533173	0.00018501387604070305	0.00026943614363395874	5.705808513066301e-05	0.0	0.00014414622192752329	0.0001306301598913157	0.0004076502360974284	0.00029976019184652276	8.442380751371887e-05	0.0
Magnetospira	0.00024832381425378696	0.0	0.0001387604070305273	0.0002449419487581443	5.705808513066301e-05	0.0004816955684007707	0.0003171216882405512	0.00020900825582610512	0.0003736793830893094	0.0002248201438848921	0.0	0.00036698369980733353
Thalassospira	0.00024832381425378696	0.0002189621195533173	6.938020351526365e-05	0.00031842453338558764	0.0002567613830879836	0.00024084778420038535	0.00014414622192752329	0.00033963841571742084	0.00016985426504059517	0.00026229016786570743	0.00021105951878429716	0.0002446557998715557
Azospira	0.00024832381425378696	0.0002189621195533173	9.250693802035152e-05	0.0001469651692548866	0.00014264521282665753	0.00043352601156069364	0.0003459509326260559	0.00023513428780436827	0.00047559194211366647	0.0002248201438848921	0.00037990713381173493	0.0002752377748555002
Thiomonas	0.00024832381425378696	0.0004379242391066346	0.0005087881591119334	0.0005878606770195464	0.0006846970215679561	0.0008670520231213873	0.00043243866578256986	0.0005747727035217891	0.00013588341203247614	0.0009742206235011991	0.00016884761502743774	0.0007951313495825561
Alkalilimnicola	0.00024832381425378696	0.0010218232245821472	0.0003700277520814061	0.0002449419487581443	0.0009985164897866028	0.0005298651252408478	0.00028829244385504657	0.0006008987355000522	0.0003057376770730713	0.0003747002398081535	0.00042211903756859433	0.0004281476497752225
PVC group unclassified	0.00024832381425378696	0.00014597474636887818	0.00016188714153561517	0.0001469651692548866	0.00017117425539198904	0.0003371868978805395	8.648773315651397e-05	0.000182882223847842	0.0004076502360974284	0.00011241007194244605	0.0003376952300548755	0.00039756567479127804
Halorubrum	0.00024832381425378696	7.298737318443909e-05	2.312673450508788e-05	4.8988389751628865e-05	5.705808513066301e-05	0.0001926782273603083	2.8829244385504656e-05	2.612603197826314e-05	6.794170601623807e-05	0.00014988009592326138	0.00029548332629801604	0.00018349184990366677
Propionibacterium	0.00024832381425378696	0.0002189621195533173	0.0001387604070305273	0.00017145936413070101	0.00017117425539198904	0.00028901734104046245	0.0002594631994695419	0.00015675619186957885	0.0002717668240649523	0.00029976019184652276	0.000675390460109751	0.00039756567479127804
Streptosporangiales unclassified	0.00024832381425378696	7.298737318443909e-05	9.250693802035152e-05	0.00019595355900651546	0.00019970329795732054	0.00028901734104046245	0.0002594631994695419	0.00023513428780436827	0.00023779597105683323	0.00018735011990407674	0.00021105951878429716	0.0004281476497752225
Halomonadaceae unclassified	0.00024832381425378696	0.0002189621195533173	6.938020351526365e-05	0.00012247097437907215	0.0002567613830879836	0.00014450867052023122	0.00014414622192752329	0.0001306301598913157	0.00016985426504059517	0.00018735011990407674	0.0001266357112705783	0.00015290987491972232
Dickeya	0.00024832381425378696	7.298737318443909e-05	0.00016188714153561517	0.0002449419487581443	0.0003138194682186466	0.00024084778420038535	0.00028829244385504657	0.0003135123837391577	0.0003057376770730713	0.00018735011990407674	0.00037990713381173493	0.00039756567479127804
Desulfonatronum	0.00024832381425378696	7.298737318443909e-05	0.0011332099907493062	0.0003919071180130309	0.0011982197877439234	0.0026493256262042388	0.0011243405310346817	0.002090082558261051	0.0014947175323572375	0.0008243405275779376	0.0032503165892781767	0.002171320223860057
Pseudoalteromonas	0.00024832381425378696	0.00029194949273775636	0.00020814061054579092	0.00012247097437907215	0.00011411617026132602	4.816955684007707e-05	0.0003171216882405512	0.0001306301598913157	0.0002717668240649523	0.0002248201438848921	0.00016884761502743774	6.116394996788892e-05
Prevotella	0.00024832381425378696	7.298737318443909e-05	0.0003469010175763182	0.00022044775388232988	0.0005420518087412986	0.00028901734104046245	0.00043243866578256986	0.0004441425436304734	0.0005095627951217855	0.0003747002398081535	0.0006331785563528915	0.0002752377748555002
Cryomorphaceae unclassified	0.00024832381425378696	0.00014597474636887818	4.625346901017576e-05	9.797677950325773e-05	0.00014264521282665753	4.816955684007707e-05	8.648773315651397e-05	0.00015675619186957885	0.00016985426504059517	0.00014988009592326138	8.442380751371887e-05	3.058197498394446e-05
Komagataeibacter	0.00024832381425378696	0.0	0.00023126734505087883	0.00022044775388232988	0.00017117425539198904	0.0001926782273603083	0.0002594631994695419	0.00020900825582610512	0.0002717668240649523	0.00026229016786570743	0.0001266357112705783	0.00021407382488761124
Caldilinea	0.00024832381425378696	0.0	0.0	0.00031842453338558764	0.0003994065959146411	0.0008670520231213873	0.0004612679101680745	0.00041801651165221024	0.0007133879131704997	0.0004496402877697842	0.000675390460109751	0.0007951313495825561
Verrucomicrobium	0.00024832381425378696	0.0	0.0003469010175763182	0.00017145936413070101	2.8529042565331506e-05	0.0009152215799614644	0.00023063395508403725	0.0010972933430870519	0.0007473587661786188	0.00018735011990407674	0.0002532714225411566	0.0015902626991651121
Pelobacter	0.00024832381425378696	0.0002189621195533173	0.000578168362627197	9.797677950325773e-05	0.0005705808513066301	0.0008670520231213873	0.0002594631994695419	0.0008882850872609468	0.0012908924143085233	0.00029976019184652276	0.0007176023638666104	0.0011621150493898896
Fusobacterium	0.00024832381425378696	0.00036493686592219544	0.0001387604070305273	7.34825846274433e-05	8.558712769599452e-05	0.00014450867052023122	2.8829244385504656e-05	0.0	6.794170601623807e-05	0.00014988009592326138	8.442380751371887e-05	3.058197498394446e-05
Tepidimonas	0.00024832381425378696	0.0	2.312673450508788e-05	0.00026943614363395874	0.00022823234052265205	0.00043352601156069364	0.0004900971545535791	0.0002612603197826314	0.0002038251180487142	0.00018735011990407674	0.0	0.00021407382488761124
Blastochloris	0.00024832381425378696	0.00029194949273775636	0.0005087881591119334	0.0003674129231372165	2.8529042565331506e-05	0.0006262042389210019	0.0003459509326260559	0.0002612603197826314	0.0002717668240649523	0.0003747002398081535	0.00037990713381173493	0.0005810575246949448
Ochrobactrum	0.00024832381425378696	0.0002189621195533173	9.250693802035152e-05	0.00017145936413070101	0.0002567613830879836	9.633911368015414e-05	0.00017297546631302795	0.00028738635176089454	0.0002717668240649523	0.0002248201438848921	8.442380751371887e-05	9.174592495183338e-05
Nisaea	0.00024832381425378696	0.0	0.00018501387604070305	0.00031842453338558764	8.558712769599452e-05	0.0003853564547206166	0.00020180471069853258	0.0001306301598913157	0.0003057376770730713	0.0002248201438848921	0.0	0.00039756567479127804
Cyclobacterium	0.00024832381425378696	0.0	0.0	0.00012247097437907215	0.0015976263836585643	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Frigoribacterium	0.0002069365118781558	0.0	0.00011563367252543941	0.00017145936413070101	0.00019970329795732054	0.0003853564547206166	0.0003459509326260559	0.0003135123837391577	0.00033970853008119035	0.0002248201438848921	0.00021105951878429716	0.00015290987491972232
Tateyamaria	0.0002069365118781558	0.00014597474636887818	0.00023126734505087883	0.00034291872826140203	0.00017117425539198904	9.633911368015414e-05	5.765848877100931e-05	0.0001306301598913157	0.00016985426504059517	0.0	0.0	0.00021407382488761124
Halococcus	0.0002069365118781558	0.0	2.312673450508788e-05	2.4494194875814433e-05	2.8529042565331506e-05	4.816955684007707e-05	5.765848877100931e-05	0.0001306301598913157	3.3970853008119036e-05	0.0	0.0	9.174592495183338e-05
Anaerolineaceae unclassified	0.0002069365118781558	0.0	2.312673450508788e-05	7.34825846274433e-05	0.00017117425539198904	0.00028901734104046245	0.00011531697754201862	0.0004441425436304734	0.0002717668240649523	0.0004496402877697842	0.0007598142676234699	0.0004281476497752225
Kamptonema	0.0002069365118781558	0.0	9.250693802035152e-05	0.00034291872826140203	0.00014264521282665753	9.633911368015414e-05	0.00014414622192752329	0.00010450412791305256	0.00023779597105683323	0.00018735011990407674	4.2211903756859436e-05	6.116394996788892e-05
Enterobacter	0.0002069365118781558	0.0002189621195533173	0.00016188714153561517	0.0003674129231372165	0.00011411617026132602	0.0004816955684007707	0.00037478017701156053	0.0003135123837391577	0.00047559194211366647	0.00048711031175059953	0.00029548332629801604	0.00045872962475916693
Sorangiineae unclassified	0.0002069365118781558	0.0	2.312673450508788e-05	0.0002449419487581443	0.0003708775533493096	0.00024084778420038535	0.0003459509326260559	0.000182882223847842	0.00013588341203247614	0.00029976019184652276	0.0003376952300548755	0.00021407382488761124
Clostridium	0.0002069365118781558	0.001532734836873221	0.00030064754856614246	7.34825846274433e-05	0.0002567613830879836	0.0006262042389210019	0.00023063395508403725	0.00028738635176089454	0.00047559194211366647	0.00018735011990407674	0.00029548332629801604	0.0003364017248233891
Aurantimonadaceae unclassified	0.0002069365118781558	0.00014597474636887818	0.00016188714153561517	0.00017145936413070101	0.00011411617026132602	0.00024084778420038535	0.00020180471069853258	5.225206395652628e-05	0.0002717668240649523	0.00033723021582733815	0.00021105951878429716	0.00030581974983944464
Reyranella	0.0002069365118781558	0.00014597474636887818	0.0002543940795559667	0.0002449419487581443	0.00019970329795732054	0.0007707129094412332	0.00037478017701156053	0.00020900825582610512	0.0004076502360974284	0.00029976019184652276	0.0003376952300548755	0.0002446557998715557
Asticcacaulis	0.0002069365118781558	7.298737318443909e-05	0.00011563367252543941	0.00034291872826140203	5.705808513066301e-05	0.0	5.765848877100931e-05	2.612603197826314e-05	6.794170601623807e-05	0.00011241007194244605	0.0	6.116394996788892e-05
Marinilabiliaceae unclassified	0.0002069365118781558	0.0012407853441354646	0.0002543940795559667	0.0	0.0007132260641332877	0.0001926782273603083	8.648773315651397e-05	0.00020900825582610512	0.00013588341203247614	3.7470023980815345e-05	0.0001266357112705783	0.0
Methylomicrobium	0.0002069365118781558	0.0002189621195533173	0.0002775208140610546	0.00026943614363395874	0.00028529042565331506	0.00043352601156069364	0.00028829244385504657	0.0002612603197826314	0.0007133879131704997	0.00011241007194244605	0.0001266357112705783	0.0002446557998715557
Castellaniella	0.0002069365118781558	0.0004379242391066346	0.00011563367252543941	0.00019595355900651546	5.705808513066301e-05	0.0	0.00011531697754201862	0.0002612603197826314	0.0	0.00018735011990407674	0.0	0.0
Methyloceanibacter	0.0002069365118781558	0.0	0.00018501387604070305	0.00012247097437907215	2.8529042565331506e-05	0.0	0.00020180471069853258	0.000182882223847842	6.794170601623807e-05	0.00018735011990407674	0.0	0.00018349184990366677
Methylobacteriaceae unclassified	0.0002069365118781558	0.0002189621195533173	0.00011563367252543941	0.00019595355900651546	0.00017117425539198904	0.00024084778420038535	0.00014414622192752329	0.00015675619186957885	0.00013588341203247614	0.00029976019184652276	8.442380751371887e-05	0.00018349184990366677
Intrasporangiaceae unclassified	0.0002069365118781558	0.00014597474636887818	0.00023126734505087883	0.0003919071180130309	0.0002567613830879836	0.0003853564547206166	0.00040360942139706517	0.0001306301598913157	0.0002717668240649523	0.0005245803357314149	0.00016884761502743774	0.0002446557998715557
Olsenella	0.0002069365118781558	7.298737318443909e-05	4.625346901017576e-05	7.34825846274433e-05	5.705808513066301e-05	0.0001926782273603083	5.765848877100931e-05	0.00020900825582610512	3.3970853008119036e-05	3.7470023980815345e-05	0.0002532714225411566	0.00021407382488761124
Geobacillus	0.0002069365118781558	0.0002189621195533173	0.00018501387604070305	0.00012247097437907215	0.00017117425539198904	4.816955684007707e-05	0.00014414622192752329	0.000182882223847842	0.0002038251180487142	0.0002248201438848921	0.00021105951878429716	0.00036698369980733353
Flavobacteriales unclassified	0.0002069365118781558	0.0002189621195533173	0.00016188714153561517	0.00026943614363395874	0.0002567613830879836	0.0001926782273603083	0.00011531697754201862	5.225206395652628e-05	6.794170601623807e-05	3.7470023980815345e-05	8.442380751371887e-05	6.116394996788892e-05
